Koordinatensystem : Lambert konform konisch
Rechtswert        : 3943500 Meter
Hochwert          : 2443500 Meter
Hoehenlage        : 380 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3943500 2443500 11 13 21   0.2  986  71  1.0 6  3.8  92    0    0 233 -329  2
3943500 2443500 11 13 22  -1.2  985  43  1.3 4  3.5  93    0    0 226 -327  2
3943500 2443500 11 13 23  -0.9  985 293  0.6 3  3.4  94    0    0 222 -325  2
3943500 2443500 11 13 24  -1.5  984  35  0.8 4  3.4  94    0    0 221 -323  2
3943500 2443500 11 14  1  -0.9  984  72  1.8 6  3.4  94    0    0 225 -321  2
3943500 2443500 11 14  2  -0.6  984  82  0.4 8  3.5  94    0    0 232 -319  2
3943500 2443500 11 14  3   1.4  984 110  1.5 7  3.8  95    0    0 238 -318  2
3943500 2443500 11 14  4  -0.7  984  80  1.7 7  3.7  93    0    0 235 -317  2
3943500 2443500 11 14  5  -1.0  983  61  1.5 7  3.4  93    0    0 231 -316  2
3943500 2443500 11 14  6  -0.3  983  97  1.3 7  3.5  93    0    0 232 -315  2
3943500 2443500 11 14  7  -0.4  982 224  1.3 7  3.6  94    0    0 233 -315  2
3943500 2443500 11 14  8  -0.6  982  66  1.1 6  3.5  94    0    6 230 -314  2
3943500 2443500 11 14  9   0.5  983  67  0.8 7  3.6  93    4   48 231 -315  2
3943500 2443500 11 14 10   1.2  983  85  1.1 7  3.9  93    1   82 232 -321  2
3943500 2443500 11 14 11   1.8  982  87  0.8 7  4.0  92    0  105 232 -334  2
3943500 2443500 11 14 12   2.6  982  89  1.2 7  4.2  91   18  162 233 -349  2
3943500 2443500 11 14 13   3.9  981 177  1.5 6  4.3  88   91  163 235 -363  2
3943500 2443500 11 14 14   4.6  980 252  1.2 5  4.4  84  177  100 237 -371  2
3943500 2443500 11 14 15   5.3  980 280  1.2 3  4.5  81  190   47 238 -371  2
3943500 2443500 11 14 16   6.7  980 279  1.3 2  4.6  76   76   43 238 -363  2
3943500 2443500 11 14 17   4.0  979   2  2.4 3  4.4  76    1   11 237 -350  2
3943500 2443500 11 14 18   2.4  979 345  1.1 2  4.1  82    0    0 230 -338  2
3943500 2443500 11 14 19   1.6  979 265  1.1 4  3.9  87    0    0 229 -329  2
3943500 2443500 11 14 20   0.7  979   9  1.1 5  3.8  88    0    0 230 -324  2
3943500 2443500 11 14 21   0.9  979 120  0.7 7  3.7  90    0    0 234 -321  2
3943500 2443500 11 14 22   1.1  979 100  1.2 7  3.8  91    0    0 237 -319  2
3943500 2443500 11 14 23   0.9  979 205  1.2 8  3.9  91    0    0 236 -317  2
3943500 2443500 11 14 24   0.7  978 201  1.8 5  3.9  93    0    0 232 -314  2
3943500 2443500 11 15  1   1.0  978 288  1.2 5  3.9  94    0    0 229 -312  2
3943500 2443500 11 15  2   0.9  978 167  1.9 7  3.9  94    0    0 232 -312  2
3943500 2443500 11 15  3   0.4  977 123  1.9 7  3.9  94    0    0 236 -313  2
3943500 2443500 11 15  4   0.0  977 112  2.2 7  3.8  94    0    0 237 -313  2
3943500 2443500 11 15  5  -0.3  977 206  2.4 7  3.7  94    0    0 236 -313  2
3943500 2443500 11 15  6  -0.6  977  77  2.4 8  3.6  94    0    0 237 -312  2
3943500 2443500 11 15  7  -1.6  977  99  2.6 7  3.4  94    0    0 234 -311  2
3943500 2443500 11 15  8  -1.6  977  79  1.4 7  3.3  95    0    5 232 -310  2
3943500 2443500 11 15  9  -1.7  977 133  1.2 4  3.3  95   17   50 228 -311  2
3943500 2443500 11 15 10   0.3  977  92  1.0 1  3.5  95   88   91 219 -314  2
3943500 2443500 11 15 11   2.0  977 191  2.0 0  3.6  85  215   82 216 -322  2
3943500 2443500 11 15 12   3.5  976 128  1.9 1  3.6  75  271   83 220 -337  2
3943500 2443500 11 15 13   4.5  977 144  1.4 2  3.7  71  276   83 227 -353  2
3943500 2443500 11 15 14   5.4  976  41  1.7 2  3.8  68  229   84 232 -362  2
3943500 2443500 11 15 15   5.6  975 118  1.5 2  3.9  67  162   71 235 -363  2
3943500 2443500 11 15 16   4.7  975  67  3.2 3  4.0  70   59   51 237 -356  2
3943500 2443500 11 15 17   2.4  975  57  2.9 4  3.8  76    0    9 238 -345  2
3943500 2443500 11 15 18   1.3  975  58  2.8 4  3.7  82    0    0 236 -335  2
3943500 2443500 11 15 19   0.1  975  69  2.1 3  3.6  86    0    0 230 -328  2
3943500 2443500 11 15 20  -0.4  976  69  1.7 4  3.5  88    0    0 226 -323  2
3943500 2443500 11 15 21  -1.0  976  78  1.3 3  3.4  90    0    0 230 -319  2
3943500 2443500 11 15 22  -1.4  976  79  1.0 3  3.3  91    0    0 230 -316  2
3943500 2443500 11 15 23  -1.6  976  76  0.9 3  3.2  90    0    0 222 -315  2
3943500 2443500 11 15 24  -1.5  976  62  1.2 2  3.1  88    0    0 218 -313  2
3943500 2443500 11 16  1  -1.6  984  77  1.3 2  3.0  86    0    0 237 -319  2
3943500 2443500 11 16  2  -1.8  984  98  1.3 1  2.9  85    0    0 224 -318  2
3943500 2443500 11 16  3  -2.3  983 158  1.4 1  2.9  85    0    0 211 -318  2
3943500 2443500 11 16  4  -2.7  983 216  1.4 0  2.8  87    0    0 204 -319  2
3943500 2443500 11 16  5  -3.0  983 242  1.2 1  2.8  88    0    0 203 -319  2
3943500 2443500 11 16  6  -3.4  983 297  1.6 0  2.7  90    0    0 201 -319  2
3943500 2443500 11 16  7  -3.8  983 291  0.6 2  2.7  90    0    0 210 -318  2
3943500 2443500 11 16  8  -3.8  983 162  0.3 2  2.7  90    0    3 218 -319  2
3943500 2443500 11 16  9  -1.8  983 146  0.4 3  2.9  90   35   43 225 -319  2
3943500 2443500 11 16 10  -0.2  983 149  1.3 2  3.1  86  123   75 231 -320  2
3943500 2443500 11 16 11   1.5  984 128  1.6 1  3.2  78  224   80 227 -323  2
3943500 2443500 11 16 12   2.6  983 239  1.2 1  3.2  70  278   82 226 -330  2
3943500 2443500 11 16 13   3.5  982  69  1.2 2  3.2  65  283   83 232 -337  2
3943500 2443500 11 16 14   4.2  982 311  1.1 2  3.2  63  243   78 239 -340  2
3943500 2443500 11 16 15   4.0  981 282  1.4 1  3.3  62  143   74 236 -340  2
3943500 2443500 11 16 16   3.4  980 291  0.8 2  3.2  63   46   54 235 -337  2
3943500 2443500 11 16 17   2.2  980  95  0.7 3  3.2  67    8   13 241 -330  2
3943500 2443500 11 16 18   1.4  980 320  1.7 3  3.3  73    0    0 244 -324  2
3943500 2443500 11 16 19   0.1  980 190  1.3 2  3.3  80    0    0 237 -321  2
3943500 2443500 11 16 20  -0.9  981 287  1.2 2  3.1  83    0    0 228 -320  2
3943500 2443500 11 16 21  -1.6  980 298  2.2 4  3.0  84    0    0 236 -319  2
3943500 2443500 11 16 22  -2.0  980 237  0.9 2  3.0  87    0    0 234 -318  2
3943500 2443500 11 16 23  -2.5  980 179  1.1 2  2.9  89    0    0 222 -316  2
3943500 2443500 11 16 24  -2.5  981 177  0.8 2  2.9  90    0    0 219 -315  2
3943500 2443500 11 17  1  -3.1  981   2  0.5 2  2.9  90    0    0 217 -315  2
3943500 2443500 11 17  2  -2.5  981  12  0.7 3  2.9  91    0    0 222 -314  2
3943500 2443500 11 17  3  -1.7  981 233  0.8 7  3.1  92    0    0 255 -314  2
3943500 2443500 11 17  4  -1.3  981 239  1.1 7  3.2  92    0    0 284 -315  2
3943500 2443500 11 17  5  -0.3  981 238  1.1 6  3.3  90    0    0 280 -315  2
3943500 2443500 11 17  6   0.2  981 219  1.5 6  3.4  87    0    0 277 -315  2
3943500 2443500 11 17  7   0.3  981 268  2.4 7  3.4  86    0    0 286 -317  2
3943500 2443500 11 17  8   1.2  982 217  1.3 7  3.5  86    0    1 294 -318  2
3943500 2443500 11 17  9   1.4  982 208  2.5 7  3.6  85    0   30 297 -319  2
3943500 2443500 11 17 10   2.0  983 208  2.0 6  3.8  85    3   85 294 -320  2
3943500 2443500 11 17 11   2.9  983 220  2.0 7  3.9  83    0   81 297 -321  2
3943500 2443500 11 17 12   3.8  983 199  3.1 6  3.9  78    3  130 300 -323  2
3943500 2443500 11 17 13   4.0  983 198  3.1 7  4.0  77    0   92 302 -327  2
3943500 2443500 11 17 14   4.4  983 211  3.1 8  4.1  78    0   72 315 -331  2
3943500 2443500 11 17 15   4.4  983 229  2.8 7  4.1  77    2   83 316 -334  2
3943500 2443500 11 17 16   4.4  982 211  2.6 8  4.2  78    0   34 317 -336  2
3943500 2443500 11 17 17   4.2  983 210  2.7 8  4.2  79    0   10 322 -334  2
3943500 2443500 11 17 18   4.2  983 199  2.0 8  4.2  79    0    0 322 -332  2
3943500 2443500 11 17 19   4.1  983 200  2.3 8  4.2  79    0    0 322 -331  2
3943500 2443500 11 17 20   3.9  984 210  3.5 8  4.2  81    0    0 323 -330  2
3943500 2443500 11 17 21   4.0  984 209  2.9 8  4.2  82    0    0 324 -329  2
3943500 2443500 11 17 22   4.2  984 229  1.7 7  4.2  81    0    0 319 -329  2
3943500 2443500 11 17 23   4.2  984 208  2.1 7  4.3  81    0    0 314 -329  2
3943500 2443500 11 17 24   4.2  983 219  3.6 8  4.3  81    0    0 321 -330  2
3943500 2443500 11 18  1   4.3  983 219  2.8 7  4.3  80    0    0 321 -331  2
3943500 2443500 11 18  2   4.2  983 219  1.6 7  4.3  80    0    0 314 -333  2
3943500 2443500 11 18  3   4.2  983 219  2.2 7  4.2  80    0    0 314 -333  2
3943500 2443500 11 18  4   4.5  983 248  2.2 7  4.3  80    0    0 314 -334  2
3943500 2443500 11 18  5   5.0  982 228  3.5 7  4.3  78    0    0 315 -335  2
3943500 2443500 11 18  6   4.8  982 218  4.1 8  4.3  77    0    0 321 -335  2
3943500 2443500 11 18  7   5.4  981 210  3.7 8  4.2  75    0    0 327 -336  2
3943500 2443500 11 18  8   5.7  982 209  4.4 8  4.2  72    0    0 329 -336  2
3943500 2443500 11 18  9   6.0  982 219  4.9 8  4.2  72    0   35 330 -337  2
3943500 2443500 11 18 10   6.4  982 218  6.2 8  4.3  71    0   67 331 -340  2
3943500 2443500 11 18 11   6.9  982 222  6.8 8  4.4  71    0   82 333 -343  2
3943500 2443500 11 18 12   6.6  982 224  5.6 8  4.5  71    0   66 332 -344  2
3943500 2443500 11 18 13   6.6  982 221  5.4 6  4.5  71    0   95 317 -346  2
3943500 2443500 11 18 14   7.1  981 209  6.2 6  4.6  72    1  104 303 -349  2
3943500 2443500 11 18 15   7.5  980 211  6.3 6  4.8  73    3   87 303 -350  2
3943500 2443500 11 18 16   7.5  980 221  5.8 7  4.9  74    0   42 311 -350  2
3943500 2443500 11 18 17   7.5  980 221  5.4 7  4.9  74    0    3 318 -349  2
3943500 2443500 11 18 18   7.5  980 220  4.7 7  4.9  74    0    0 317 -347  2
3943500 2443500 11 18 19   7.5  980 210  4.7 8  5.0  74    0    0 323 -346  2
3943500 2443500 11 18 20   7.5  980 211  5.7 8  5.0  75    0    0 330 -346  2
3943500 2443500 11 18 21   7.8  979 210  6.4 8  5.0  74    0    0 330 -346  2
3943500 2443500 11 18 22   7.7  979 209  5.7 8  4.9  73    0    0 329 -345  2
3943500 2443500 11 18 23   7.5  979 217  5.7 8  5.0  74    0    0 329 -345  2
3943500 2443500 11 18 24   7.8  978 208  5.1 8  5.1  76    0    0 329 -344  2
3943500 2443500 11 19  1   8.0  978 224  5.3 8  5.2  76    0    0 330 -343  2
3943500 2443500 11 19  2   8.1  977 242  4.6 7  5.2  75    0    0 325 -343  2
3943500 2443500 11 19  3   7.8  976 241  5.8 7  5.2  75    0    0 318 -342  2
3943500 2443500 11 19  4   7.9  976 232  6.0 7  5.2  76    0    0 319 -341  2
3943500 2443500 11 19  5   7.5  975 230  5.4 7  5.4  79    0    0 319 -340  2
3943500 2443500 11 19  6   7.9  975 232  4.0 8  5.4  79    0    0 324 -340  2
3943500 2443500 11 19  7   8.1  975 239  5.0 7  5.3  76    0    0 325 -340  2
3943500 2443500 11 19  8   8.3  975 250  6.0 7  5.1  73    0    0 318 -339  2
3943500 2443500 11 19  9   8.4  975 231  6.0 6  4.9  70    0   24 310 -339  2
3943500 2443500 11 19 10   8.9  974 239  7.8 6  4.9  68    3   75 303 -339  2
3943500 2443500 11 19 11   8.6  974 240  7.8 6  4.9  67    1   90 303 -341  2
3943500 2443500 11 19 12   8.5  974 232  7.2 6  4.9  68   13  141 302 -345  2
3943500 2443500 11 19 13   8.5  973 241  8.7 7  5.0  70   11  135 309 -347  2
3943500 2443500 11 19 14   8.5  972 230  6.8 7  5.0  69    4  107 316 -348  2
3943500 2443500 11 19 15   8.4  972 231  6.2 7  4.9  68    2   78 315 -347  2
3943500 2443500 11 19 16   8.4  971 241  7.1 7  4.8  67    5   48 313 -343  2
3943500 2443500 11 19 17   8.1  970 241  7.5 7  4.7  67    0   10 311 -340  2
3943500 2443500 11 19 18   8.0  970 222  6.2 7  4.7  67    0    0 307 -338  2
3943500 2443500 11 19 19   7.9  970 221  6.0 7  4.6  67    0    0 305 -337  2
3943500 2443500 11 19 20   7.8  969 231  7.0 8  4.6  67    0    0 312 -337  2
3943500 2443500 11 19 21   7.5  968 230  6.4 8  4.6  68    0    0 320 -338  2
3943500 2443500 11 19 22   7.5  967 220  6.2 8  4.6  69    0    0 319 -338  2
3943500 2443500 11 19 23   7.1  966 221  7.1 8  4.6  69    0    0 320 -337  2
3943500 2443500 11 19 24   7.2  965 230  9.3 8  4.6  70    0    0 319 -338  2
3943500 2443500 11 20  1   6.6  963 230  6.8 8  4.8  74    0    0 320 -338  2
3943500 2443500 11 20  2   7.2  962 229  8.8 8  5.0  77    0    0 323 -340  2
3943500 2443500 11 20  3   7.1  960 230  9.7 8  5.1  77    0    0 326 -342  2
3943500 2443500 11 20  4   7.0  958 219 10.7 8  5.3  80    0    0 327 -342  2
3943500 2443500 11 20  5   6.9  956 219  9.8 8  5.4  82    0    0 325 -342  2
3943500 2443500 11 20  6   6.8  955 229 10.7 8  5.4  83    0    0 323 -341  2
3943500 2443500 11 20  7   3.1  955 301 13.6 8  4.9  85    0    0 313 -335  2
3943500 2443500 11 20  8   2.0  957 302 10.5 8  4.0  83    0    0 302 -326  2
3943500 2443500 11 20  9   2.2  961 301  8.8 6  3.6  78   17   39 287 -323  2
3943500 2443500 11 20 10   2.5  964 301 10.2 3  3.4  72   68   89 260 -323  2
3943500 2443500 11 20 11   2.9  966 287  8.8 4  3.2  66   15  123 249 -324  2
3943500 2443500 11 20 12   4.1  967 280 10.3 2  3.2  62  154  140 245 -326  2
3943500 2443500 11 20 13   3.8  968 278  8.4 2  3.2  61  124  156 235 -327  2
3943500 2443500 11 20 14   3.1  969 292  6.6 3  3.3  64   64  144 236 -328  2
3943500 2443500 11 20 15   3.9  970 290  7.8 3  3.2  64   60  105 239 -328  2
3943500 2443500 11 20 16   0.9  970 262  5.8 5  3.4  73   25   51 243 -326  2
3943500 2443500 11 20 17   1.8  971 280  6.1 4  3.5  79    0    9 243 -322  2
3943500 2443500 11 20 18   1.4  972 262  4.6 5  3.1  70    0    0 240 -319  2
3943500 2443500 11 20 19   1.9  972 263  5.0 5  3.0  68    0    0 244 -316  2
3943500 2443500 11 20 20   1.6  974 242  3.9 5  3.1  70    0    0 245 -315  2
3943500 2443500 11 20 21   0.8  974 286  4.3 6  3.3  77    0    0 248 -316  2
3943500 2443500 11 20 22   1.0  975 283  4.3 3  3.3  79    0    0 237 -317  2
3943500 2443500 11 20 23   0.4  975 284  3.7 3  3.1  76    0    0 223 -316  2
3943500 2443500 11 20 24   0.0  976 280  3.6 4  3.0  75    0    0 225 -315  2
3943500 2443500 11 21  1  -0.1  976 262  3.0 1  3.0  77    0    0 215 -313  2
3943500 2443500 11 21  2  -0.8  976 241  3.1 2  3.0  80    0    0 206 -313  2
3943500 2443500 11 21  3  -1.3  977 249  3.8 2  3.0  82    0    0 211 -312  2
3943500 2443500 11 21  4  -1.0  977 247  3.2 2  2.9  79    0    0 212 -310  2
3943500 2443500 11 21  5  -1.1  977 226  3.1 2  2.7  75    0    0 213 -310  2
3943500 2443500 11 21  6  -1.3  976 241  3.2 4  2.6  74    0    0 223 -311  2
3943500 2443500 11 21  7  -1.6  977 223  2.6 4  2.6  74    0    0 233 -313  2
3943500 2443500 11 21  8  -1.7  976 225  2.8 3  2.6  76    0    0 228 -314  2
3943500 2443500 11 21  9  -0.5  977 228  5.0 2  2.7  74   33   31 221 -314  2
3943500 2443500 11 21 10   0.9  977 240  4.1 2  2.7  68  133   50 219 -315  2
3943500 2443500 11 21 11   2.2  977 269  6.2 3  2.7  61  219   62 226 -317  2
3943500 2443500 11 21 12   2.2  977 267  7.0 3  2.6  57  198   97 231 -319  2
3943500 2443500 11 21 13   2.9  976 256  6.9 4  2.6  55   89  146 235 -320  2
3943500 2443500 11 21 14   2.3  975 278  7.9 3  2.5  52  161   97 235 -320  2
3943500 2443500 11 21 15   2.0  975 259  7.1 1  2.4  52  193   44 217 -320  2
3943500 2443500 11 21 16   1.5  976 269  7.6 2  2.3  52   82   36 213 -320  2
3943500 2443500 11 21 17   0.3  976 268  6.0 1  2.3  54    7   11 214 -318  2
3943500 2443500 11 21 18  -0.3  977 276  2.3 1  2.4  60    0    0 209 -316  2
3943500 2443500 11 21 19  -1.3  977 209  2.1 0  2.5  67    0    0 204 -314  2
3943500 2443500 11 21 20  -1.1  978 267  2.7 0  2.4  68    0    0 198 -310  2
3943500 2443500 11 21 21  -1.7  978 280  3.4 1  2.4  68    0    0 205 -308  2
3943500 2443500 11 21 22  -1.6  978 268  3.8 1  2.4  70    0    0 210 -306  2
3943500 2443500 11 21 23  -3.5  978 230  2.4 1  2.3  70    0    0 207 -305  2
3943500 2443500 11 21 24  -1.9  978 210  2.6 3  2.3  72    0    0 217 -304  2
3943500 2443500 11 22  1   0.0  979 209  3.5 3  2.5  70    0    0 232 -304  2
3943500 2443500 11 22  2  -0.1  980 189  2.8 3  2.6  67    0    0 235 -306  2
3943500 2443500 11 22  3   0.1  981 243  3.7 2  2.6  67    0    0 231 -306  2
3943500 2443500 11 22  4   0.0  981 233  3.3 3  2.6  67    0    0 231 -306  2
3943500 2443500 11 22  5   0.2  981 240  3.6 4  2.6  67    0    0 239 -305  2
3943500 2443500 11 22  6  -0.7  981 212  1.5 4  2.6  68    0    0 241 -302  2
3943500 2443500 11 22  7  -1.8  981 240  2.4 2  2.6  72    0    0 227 -299  2
3943500 2443500 11 22  8  -2.3  981 300  1.5 1  2.5  75    0    0 211 -298  2
3943500 2443500 11 22  9  -0.8  982 259  2.5 1  2.6  75   30   31 205 -298  2
3943500 2443500 11 22 10   0.9  982 250  2.2 1  2.7  70  133   49 208 -301  2
3943500 2443500 11 22 11   2.2  983 228  1.4 0  2.8  64  232   50 206 -306  2
3943500 2443500 11 22 12   4.4  983 230  1.8 1  2.8  56  279   57 209 -312  2
3943500 2443500 11 22 13   4.6  982 219  2.2 1  2.5  46  293   53 217 -317  2
3943500 2443500 11 22 14   5.7  981 200  2.2 1  2.3  40  251   51 220 -319  2
3943500 2443500 11 22 15   4.8  981 209  1.3 1  2.3  40  167   51 224 -319  2
3943500 2443500 11 22 16   3.8  981 183  1.2 0  2.4  45   66   38 222 -317  2
3943500 2443500 11 22 17   1.8  981 101  0.7 2  2.5  52    4    9 226 -312  2
3943500 2443500 11 22 18   0.8  980 111  1.1 4  2.6  60    0    0 243 -309  2
3943500 2443500 11 22 19   0.9  980 212  1.9 4  2.7  65    0    0 254 -310  2
3943500 2443500 11 22 20   0.6  980 151  1.6 4  2.8  69    0    0 256 -312  2
3943500 2443500 11 22 21   1.5  980 101  1.0 7  3.0  71    0    0 270 -314  2
3943500 2443500 11 22 22   1.7  980 191  2.2 5  3.3  75    0    0 278 -316  2
3943500 2443500 11 22 23   2.0  979 172  1.1 5  3.4  77    0    0 270 -317  2
3943500 2443500 11 22 24   2.1  979 199  1.5 8  3.6  79    0    0 286 -319  2
3943500 2443500 11 23  1   0.5  978 101  1.9 8  3.6  85    0    0 301 -320  2
3943500 2443500 11 23  2   2.0  978 191  2.3 8  3.9  90    0    0 304 -322  2
3943500 2443500 11 23  3   4.3  977 209  2.4 8  4.4  89    0    0 312 -322  2
3943500 2443500 11 23  4   5.1  977 230  3.6 8  4.8  86    0    0 320 -322  2
3943500 2443500 11 23  5   6.4  977 249  4.5 8  5.2  87    0    0 325 -323  2
3943500 2443500 11 23  6   7.0  977 241  4.7 8  5.5  87    0    0 330 -323  2
3943500 2443500 11 23  7   6.7  977 251  4.1 8  5.7  89    0    0 331 -323  2
3943500 2443500 11 23  8   6.9  977 230  4.2 8  5.8  90    0    0 332 -324  2
3943500 2443500 11 23  9   7.3  977 220  4.4 7  5.8  89    1   26 327 -327  2
3943500 2443500 11 23 10   7.9  977 221  3.7 6  5.8  86    6   75 316 -330  2
3943500 2443500 11 23 11   8.6  977 219  5.7 7  5.9  83    4   95 318 -334  2
3943500 2443500 11 23 12   9.0  977 221  4.9 6  5.9  80    6  120 318 -340  2
3943500 2443500 11 23 13  10.0  976 230  7.0 7  5.8  76    1   98 318 -343  2
3943500 2443500 11 23 14  10.4  976 230  6.7 6  5.8  72   20  119 319 -343  2
3943500 2443500 11 23 15  10.2  976 228  6.8 6  5.6  69    6   79 312 -347  2
3943500 2443500 11 23 16  10.0  976 222  6.3 7  5.5  69    3   39 318 -349  2
3943500 2443500 11 23 17   9.5  975 232  6.5 8  5.5  71    0    2 331 -348  2
3943500 2443500 11 23 18   9.3  976 231  7.4 8  5.6  74    0    0 336 -348  2
3943500 2443500 11 23 19   9.0  975 238  7.3 8  5.6  75    0    0 336 -349  2
3943500 2443500 11 23 20   8.8  975 231  5.6 8  5.6  76    0    0 334 -349  2
3943500 2443500 11 23 21   8.5  975 229  5.9 8  5.7  79    0    0 335 -349  2
3943500 2443500 11 23 22   8.4  975 216  5.5 8  5.8  81    0    0 334 -349  2
3943500 2443500 11 23 23   8.3  975 253  5.1 7  5.8  82    0    0 328 -350  2
3943500 2443500 11 23 24   8.5  975 227  5.0 8  5.8  81    0    0 329 -350  2
3943500 2443500 11 24  1   8.2  975 235  3.4 7  5.8  82    0    0 330 -350  2
3943500 2443500 11 24  2   8.2  975 268  3.3 7  5.9  84    0    0 323 -350  2
3943500 2443500 11 24  3   7.6  976 239  3.4 7  6.0  87    0    0 322 -350  2
3943500 2443500 11 24  4   8.0  976 235  4.0 7  5.8  85    0    0 321 -350  2
3943500 2443500 11 24  5   8.2  976 228  3.6 7  5.7  81    0    0 322 -351  2
3943500 2443500 11 24  6   8.0  976 241  3.9 7  5.6  80    0    0 321 -351  2
3943500 2443500 11 24  7   8.2  976 238  3.7 8  5.6  81    0    0 328 -351  2
3943500 2443500 11 24  8   8.1  976 281  4.2 8  5.7  82    0    0 334 -351  2
3943500 2443500 11 24  9   8.4  977 240  4.0 8  5.7  81    2   35 334 -352  2
3943500 2443500 11 24 10   8.3  977 239  5.3 6  5.8  82    3   75 322 -354  2
3943500 2443500 11 24 11   8.3  978 237  5.1 7  6.0  84    0   60 316 -357  2
3943500 2443500 11 24 12   8.6  978 240  5.2 8  6.1  85    0   44 329 -358  2
3943500 2443500 11 24 13   8.8  978 243  4.4 8  6.1  85    0   43 335 -359  2
3943500 2443500 11 24 14   8.9  978 240  4.8 7  6.2  84    0   39 328 -359  2
3943500 2443500 11 24 15   9.1  978 242  3.4 6  6.2  84    0   38 317 -359  2
3943500 2443500 11 24 16   9.1  979 244  4.3 8  6.2  83    0   18 322 -359  2
3943500 2443500 11 24 17   8.8  979 261  5.0 8  6.1  83    0    2 331 -356  2
3943500 2443500 11 24 18   7.6  980 336  4.9 8  5.9  85    0    0 328 -351  2
3943500 2443500 11 24 19   7.1  981 316  3.7 7  5.8  88    0    0 319 -346  2
3943500 2443500 11 24 20   6.4  982  29  2.5 7  5.7  90    0    0 311 -337  2
3943500 2443500 11 24 21   5.9  983  20  3.1 8  5.2  86    0    0 314 -330  2
3943500 2443500 11 24 22   5.7  984   2  2.0 8  4.9  82    0    0 318 -326  2
3943500 2443500 11 24 23   5.4  983 353  1.5 8  4.9  84    0    0 317 -323  2
3943500 2443500 11 24 24   5.1  984  30  1.5 7  4.9  85    0    0 310 -322  2
3943500 2443500 11 25  1   4.7  984  31  2.9 6  4.6  83    0    0 297 -322  2
3943500 2443500 11 25  2   3.9  985  41  2.4 7  4.2  80    0    0 295 -320  2
3943500 2443500 11 25  3   2.6  985  51  1.6 5  4.0  82    0    0 285 -318  2
3943500 2443500 11 25  4   1.7  986  69  1.5 3  3.9  85    0    0 258 -316  2
3943500 2443500 11 25  5   0.5  986 336  1.2 1  3.7  88    0    0 232 -315  2
3943500 2443500 11 25  6  -0.1  985 338  2.2 2  3.6  91    0    0 222 -315  2
3943500 2443500 11 25  7  -0.2  985  57  0.4 0  3.6  92    0    0 215 -316  2
3943500 2443500 11 25  8  -0.2  986  37  0.9 0  3.6  93    0    0 204 -316  2
3943500 2443500 11 25  9   0.4  986 358  0.9 2  3.7  94   18   34 215 -313  2
3943500 2443500 11 25 10   1.8  987  85  1.8 1  3.7  88   92   78 223 -313  2
3943500 2443500 11 25 11   2.9  988  87  1.9 1  3.7  81  172  100 220 -317  2
3943500 2443500 11 25 12   4.3  988  93  3.1 1  3.8  75  218  111 224 -319  2
3943500 2443500 11 25 13   5.0  987  73  2.3 1  3.7  68  224  112 225 -322  2
3943500 2443500 11 25 14   5.1  986  65  2.9 1  3.3  58  185  106 226 -324  2
3943500 2443500 11 25 15   5.1  986  50  3.4 2  2.9  52  120   87 229 -323  2
3943500 2443500 11 25 16   4.0  986  52  2.9 3  3.1  58   43   51 238 -321  2
3943500 2443500 11 25 17   2.2  986  51  2.5 2  3.4  69    1    9 236 -319  2
3943500 2443500 11 25 18   1.0  986  86  1.8 2  3.3  75    0    0 227 -315  2
3943500 2443500 11 25 19   0.5  985  83  2.1 2  3.3  80    0    0 225 -312  2
3943500 2443500 11 25 20  -1.3  985  73  2.5 2  3.2  85    0    0 223 -311  2
