 	0-1                                                                                                                                                                                                                                                                                                         	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	%                                                                                                                                                                                                                                                                                                           	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	1/h                                                                                                                                                                                                                                                                                                         	m3                                                                                                                                                                                                                                                                                                          	0/1                                                                                                                                                                                                                                                                                                         	0                                                                                                                                                                                                                                                                                                           	
   5017.0000       0.0000      15.5125       9.5572      16.6440      16.4380      26.0000      20.0000      19.5591      19.8256       0.0000       0.0000      14.0073       9.9559       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      15.5125       0.0000       0.5000     539.4000       0.0000       0.0000
   5018.0000       0.0000      14.8875       9.2554      16.7104      16.4380      26.0000      20.0000      19.5260      19.7525       0.0000       0.0000      13.8749       9.8691       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      14.8875       0.0000       0.5000     539.4000       0.0000       0.0000
   5019.0000       0.0000      15.1625       9.3142      16.7896      16.4380      26.0000      20.0000      19.4364      19.6612       0.0000       0.0000      13.7390       9.7808       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      15.1625       0.0000       0.5000     539.4000       0.0000       0.0000
   5020.0000       0.0000      14.8500       8.8994      16.8521      16.4380      26.0000      20.0000      19.3281      19.5534       0.0000       0.0000      13.5776       9.6768       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      14.8500       0.0000       0.5000     539.4000       0.0000       0.0000
   5021.0000       0.0000      14.6625       8.9353      16.8886      16.4380      26.0000      20.0000      19.2031      19.4349       0.0000       0.0000      13.3894       9.5568       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      14.6625       0.0000       0.5000     539.4000       0.0000       0.0000
   5022.0000       0.0000      14.3625       8.9551      16.9040      16.4380      26.0000      20.0000      19.1708      19.4179       0.0000       0.0000      13.2406       9.4629       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      14.3625       0.0000       0.5000     539.4000       0.0000       0.0000
   5023.0000       0.0000      14.6125       9.1697      16.9068      16.4380      26.0000      20.0000      19.3955      19.5784       0.0000       0.0000      13.1355       9.3971       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      14.6125       0.0000       0.5000     539.4000       0.0000       0.0000
   5024.0000       0.0000      16.0750       9.7678      16.9100      16.4380      26.0000      20.0000      19.8659      19.9170       0.0000       0.0000      13.1573       9.4107       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      16.0750       0.0000       0.5000     539.4000       0.0000       0.0000
   5025.0000       0.0000      16.5625       9.5486      16.8939      16.4380      26.0000      20.0000      20.3808      20.2925       0.0000       0.0000      13.2443       9.4652       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      16.5625       0.0000       0.5000     539.4000       0.0000       0.0000
   5026.0000       0.0000      14.6000       8.1679      16.7911      16.4380      26.0000      20.0000      20.6029      20.4583       0.0000       0.0000      13.0834       9.3647       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      14.6000       0.0000       0.5000     539.4000       0.0000       0.0000
   5027.0000       0.0000      14.3125       8.3753      16.6309      16.4380      26.0000      20.0000      20.6531      20.4939       0.0000       0.0000      12.7823       9.1790       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      14.3125       0.0000       0.5000     539.4000       0.0000       0.0000
   5028.0000       0.0000      16.0625       9.4587      16.5295      16.4380      26.0000      20.0000      20.8633      20.6534       0.0000       0.0000      12.7228       9.1426       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      16.0625       0.0000       0.5000     539.4000       0.0000       0.0000
   5029.0000       0.0000      16.7250       9.4068      16.5040      16.4380      26.0000      20.0000      21.0520      20.7928       0.0000       0.0000      12.8261       9.2057       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      16.7250       0.0000       0.5000     539.4000       0.0000       0.0000
   5030.0000       0.0000      14.3750       8.3686      16.4225      16.4380      26.0000      20.0000      20.9562      20.7334       0.0000       0.0000      12.7294       9.1467       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      14.3750       0.0000       0.5000     539.4000       0.0000       0.0000
   5031.0000       0.0000      14.6625       8.8967      16.2754      16.4380      26.0000      20.0000      20.8656      20.6734       0.0000       0.0000      12.5972       9.0664       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      14.6625       0.0000       0.5000     539.4000       0.0000       0.0000
   5032.0000       0.0000      14.3250       8.2767      16.1012      16.4380      26.0000      20.0000      20.8960      20.7087       0.0000       0.0000      12.4802       8.9960       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      14.3250       0.0000       0.5000     539.4000       0.0000       0.0000
   5033.0000       0.0000      15.0125       8.4153      15.9166      16.4380      26.0000      20.0000      21.1855      20.9309       0.0000       0.0000      12.3015       8.8893       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      15.0125       0.0000       0.5000     539.4000       0.0000       0.0000
   5034.0000       0.0000      15.3250       8.5198      15.7288      16.4380      26.0000      20.0000      21.5445      21.1906       0.0000       0.0000      12.2009       8.8297       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      15.3250       0.0000       0.5000     539.4000       0.0000       0.0000
   5035.0000       0.0000      15.0500       8.1531      15.5532      16.4380      26.0000      20.0000      22.0176      21.5514       0.0000       0.0000      12.0738       8.7550       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      15.0500       0.0000       0.5000     539.4000       0.0000       0.0000
   5036.0000       0.0000      14.4250       7.9811      15.3962      16.4380      26.0000      20.0000      22.0788      21.6044       0.0000       0.0000      11.8864       8.6459       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      14.4250       0.0000       0.5000     539.4000       0.0000       0.0000
   5037.0000       0.0000      13.8875       7.9915      15.2535      16.4380      26.0000      20.0000      21.0771      20.8113       0.0000       0.0000      11.7093       8.5439       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      13.8875       0.0000       0.5000     539.4000       0.0000       0.0000
   5038.0000       0.0000      13.3000       7.9643      15.1073      16.4380      26.0000      20.0000      20.2556      20.2307       0.0000       0.0000      11.5586       8.4580       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      13.3000       0.0000       0.5000     539.4000       0.0000       0.0000
   5039.0000       0.0000      12.7500       7.8651      14.9493      16.4380      26.0000      20.0000      19.7032      19.7841       0.0000       0.0000      11.4105       8.3743       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      12.7500       0.0000       0.5000     539.4000       0.0000       0.0000
   5040.0000       0.0000      12.5625       7.8709      14.8026      16.2858      26.0000      20.0000      19.2809      19.4318       0.0000       0.0000      11.2677       8.2943       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      12.5625       0.0000       0.5000     539.4000       0.0000       0.0000
   5041.0000       0.0000      12.8000       8.0660      14.6792      15.8290      26.0000      20.0000      18.9817      19.1685       0.0000       0.0000      11.1777       8.2442       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      12.8000       0.0000       0.5000     539.4000       0.0000       0.0000
   5042.0000       0.0000      13.0125       8.1213      14.5904      15.8290      26.0000      20.0000      18.7636      18.9654       0.0000       0.0000      11.1413       8.2240       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      13.0125       0.0000       0.5000     539.4000       0.0000       0.0000
   5043.0000       0.0000      12.7000       7.9433      14.4988      15.8290      26.0000      20.0000      18.5528      18.7689       0.0000       0.0000      11.0903       8.1958       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      12.7000       0.0000       0.5000     539.4000       0.0000       0.0000
   5044.0000       0.0000      12.3500       7.7717      14.3934      15.8290      26.0000      20.0000      18.3346      18.5671       0.0000       0.0000      10.9918       8.1417       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      12.3500       0.0000       0.5000     539.4000       0.0000       0.0000
   5045.0000       0.0000      12.3750       7.8413      14.2933      15.8290      26.0000      20.0000      18.1383      18.3801       0.0000       0.0000      10.8933       8.0878       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      12.3750       0.0000       0.5000     539.4000       0.0000       0.0000
   5046.0000       0.0000      12.9000       8.0494      14.2188      15.8290      26.0000      20.0000      18.1037      18.3414       0.0000       0.0000      10.8524       8.0655       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      12.9000       0.0000       0.5000     539.4000       0.0000       0.0000
   5047.0000       0.0000      13.5875       8.3014      14.1717      15.8290      26.0000      20.0000      18.3609      18.5225       0.0000       0.0000      10.8822       8.0818       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      13.5875       0.0000       0.5000     539.4000       0.0000       0.0000
   5048.0000       0.0000      14.8250       8.6570      14.1229      15.8290      26.0000      20.0000      18.8248      18.8520       0.0000       0.0000      10.9966       8.1443       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      14.8250       0.0000       0.5000     539.4000       0.0000       0.0000
   5049.0000       1.0000      16.0875       8.6473      14.0861      15.8290      26.0000      20.0000      19.2422      19.4714      19.4714      19.2422      11.1701       8.2401      59.3804       0.0000       0.0000       0.0000       0.0000       0.0000      16.0875       0.0000       0.5000     539.4000       0.0000       0.0000
   5050.0000       1.0000      16.1625       7.9529      14.1195      15.8290      26.0000      20.0000      20.2647      20.2040      20.2040      20.2647      11.4386       8.3901      56.7287       0.0000       0.0000       0.0000       0.0000       0.0000      16.1625       0.0000       0.5000     539.4000       0.0000       0.0000
   5051.0000       1.0000      16.4250       7.8243      14.2058      15.8290      26.0000      20.0000      20.4573      20.4441      20.4441      20.4573      11.4900       8.4191      56.2489       0.0000       0.0000       0.0000       0.0000       0.0000      16.4250       0.0000       0.5000     539.4000       0.0000       0.0000
   5052.0000       1.0000      17.0625       8.0893      14.2646      15.8290      26.0000      20.0000      20.6678      20.6608      20.6608      20.6678      11.6255       8.4961      56.0238       0.0000       0.0000       0.0000       0.0000       0.0000      17.0625       0.0000       0.5000     539.4000       0.0000       0.0000
   5053.0000       1.0000      18.3625       7.9745      14.3159      15.8290      26.0000      20.0000      20.9343      20.9279      20.9279      20.9343      11.8573       8.6291      55.9632       0.0000       0.0000       0.0000       0.0000       0.0000      18.3625       0.0000       0.5000     539.4000       0.0000       0.0000
   5054.0000       1.0000      18.0625       7.4831      14.4385      15.8290      26.0000      20.0000      21.1726      21.1581      21.1581      21.1726      12.0225       8.7250      55.7548       0.0000       0.0000       0.0000       0.0000       0.0000      18.0625       0.0000       0.5000     539.4000       0.0000       0.0000
   5055.0000       1.0000      18.8750       7.7072      14.6084      15.8290      26.0000      20.0000      21.3914      21.3895      21.3895      21.3914      12.1055       8.7736      55.3139       0.0000       0.0000       0.0000       0.0000       0.0000      18.8750       0.0000       0.5000     539.4000       0.0000       0.0000
   5056.0000       1.0000      19.3375       7.7065      14.8045      15.8290      26.0000      20.0000      21.6976      21.6921      21.6921      21.6976      12.1445       8.7965      54.4272       0.0000       0.0000       0.0000       0.0000       0.0000      19.3375       0.0000       0.5000     539.4000       0.0000       0.0000
   5057.0000       1.0000      20.1750       8.0489      15.0215      15.8290      26.0000      20.0000      22.0966      22.0366      22.0366      22.0966      12.2067       8.8331      53.3354       0.0000       0.0000       0.0000       0.0000       0.0000      20.1750       0.0000       0.5000     539.4000       0.0000       0.0000
   5058.0000       1.0000      19.2125       7.3852      15.2053      15.8290      26.0000      20.0000      22.5603      22.4283      22.4283      22.5603      12.2401       8.8529      51.9674       0.0000       0.0000       0.0000       0.0000       0.0000      19.2125       0.0000       0.5000     539.4000       0.0000       0.0000
   5059.0000       0.0000      18.1125       7.0487      15.3425      15.8290      26.0000      20.0000      22.2737      22.1236       0.0000       0.0000      12.3061       8.8921       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      18.1125       0.0000       0.5000     539.4000       0.0000       0.0000
   5060.0000       0.0000      17.6250       7.5286      15.4729      15.8290      26.0000      20.0000      21.2387      21.4306       0.0000       0.0000      10.9904       8.1458       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      17.6250       0.0000       0.5000     539.4000       0.0000       0.0000
   5061.0000       0.0000      16.6875       7.9092      15.5984      15.8290      26.0000      20.0000      20.2335      20.4690       0.0000       0.0000       9.9892       7.6084       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      16.6875       0.0000       0.5000     539.4000       0.0000       0.0000
   5062.0000       0.0000      15.1125       7.8858      15.6892      15.8290      26.0000      20.0000      19.5710      19.8292       0.0000       0.0000      10.1983       7.7169       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      15.1125       0.0000       0.5000     539.4000       0.0000       0.0000
   5063.0000       0.0000      14.0250       7.9126      15.7509      15.8290      26.0000      20.0000      19.7005      19.7326       0.0000       0.0000      10.2920       7.7660       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      14.0250       0.0000       0.5000     539.4000       0.0000       0.0000
   5064.0000       0.0000      12.7250       7.5165      15.7759      15.8142      26.0000      20.0000      19.3289      19.4644       0.0000       0.0000      10.2753       7.7572       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      12.7250       0.0000       0.5000     539.4000       0.0000       0.0000
   5065.0000       0.0000      12.0875       7.5145      15.7592      15.7695      26.0000      20.0000      18.9837      19.2030       0.0000       0.0000      10.1996       7.7176       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      12.0875       0.0000       0.5000     539.4000       0.0000       0.0000
   5066.0000       0.0000      11.4875       7.4006      15.7076      15.7695      26.0000      20.0000      18.6773      18.9526       0.0000       0.0000      10.1268       7.6796       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      11.4875       0.0000       0.5000     539.4000       0.0000       0.0000
   5067.0000       0.0000      10.8500       7.1722      15.6339      15.7695      26.0000      20.0000      18.3783      18.6961       0.0000       0.0000      10.0095       7.6188       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.8500       0.0000       0.5000     539.4000       0.0000       0.0000
   5068.0000       0.0000      10.4375       6.9954      15.5560      15.7695      26.0000      20.0000      18.0993      18.4468       0.0000       0.0000       9.8494       7.5366       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.4375       0.0000       0.5000     539.4000       0.0000       0.0000
   5069.0000       0.0000       9.9125       6.8183      15.4617      15.7695      26.0000      20.0000      17.8140      18.1886       0.0000       0.0000       9.6507       7.4356       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.9125       0.0000       0.5000     539.4000       0.0000       0.0000
   5070.0000       0.0000      10.6625       7.2347      15.3623      15.7695      26.0000      20.0000      17.7119      18.0995       0.0000       0.0000       9.5168       7.3682       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.6625       0.0000       0.5000     539.4000       0.0000       0.0000
   5071.0000       0.0000      12.1875       7.8794      15.2888      15.7695      26.0000      20.0000      17.9734      18.2669       0.0000       0.0000       9.5722       7.3960       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      12.1875       0.0000       0.5000     539.4000       0.0000       0.0000
   5072.0000       0.0000      14.8750       8.6830      15.2676      15.7695      26.0000      20.0000      18.4501      18.5831       0.0000       0.0000       9.8469       7.5355       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      14.8750       0.0000       0.5000     539.4000       0.0000       0.0000
   5073.0000       1.0000      17.5250       9.0057      15.3047      15.7695      26.0000      20.0000      18.9666      19.2683      19.2683      18.9666      10.2594       7.7492      56.8550       0.0000       0.0000       0.0000       0.0000       0.0000      17.5250       0.0000       0.5000     539.4000       0.0000       0.0000
   5074.0000       1.0000      19.5875       8.9725      15.4168      15.7695      26.0000      20.0000      20.2351      20.1599      20.1599      20.2351      10.8631       8.0717      54.7016       0.0000       0.0000       0.0000       0.0000       0.0000      19.5875       0.0000       0.5000     539.4000       0.0000       0.0000
   5075.0000       1.0000      20.8500       8.5854      15.5888      15.7695      26.0000      20.0000      20.6254      20.5755      20.5755      20.6254      11.4027       8.3709      55.3491       0.0000       0.0000       0.0000       0.0000       0.0000      20.8500       0.0000       0.5000     539.4000       0.0000       0.0000
   5076.0000       1.0000      21.7375       8.0280      15.7823      15.7695      26.0000      20.0000      21.0675      20.9894      20.9894      21.0675      12.0115       8.7187      56.0751       0.0000       0.0000       0.0000       0.0000       0.0000      21.7375       0.0000       0.5000     539.4000       0.0000       0.0000
   5077.0000       1.0000      22.8000       8.1589      15.9681      15.7695      26.0000      20.0000      21.4976      21.3984      21.3984      21.4976      12.2484       8.8578      55.4750       0.0000       0.0000       0.0000       0.0000       0.0000      22.8000       0.0000       0.5000     539.4000       0.0000       0.0000
   5078.0000       1.0000      23.8000       8.5099      16.1872      15.7695      26.0000      20.0000      21.9545      21.8252      21.8252      21.9545      12.4522       8.9792      54.6757       0.0000       0.0000       0.0000       0.0000       0.0000      23.8000       0.0000       0.5000     539.4000       0.0000       0.0000
   5079.0000       1.0000      24.2125       7.8681      16.4188      15.7695      26.0000      20.0000      22.3947      22.2387      22.2387      22.3947      12.6074       9.0726      53.7755       0.0000       0.0000       0.0000       0.0000       0.0000      24.2125       0.0000       0.5000     539.4000       0.0000       0.0000
   5080.0000       1.0000      24.5500       6.9891      16.6386      15.7695      26.0000      20.0000      22.8505      22.6752      22.6752      22.8505      12.5573       9.0424      52.1382       0.0000       0.0000       0.0000       0.0000       0.0000      24.5500       0.0000       0.5000     539.4000       0.0000       0.0000
   5081.0000       1.0000      24.6625       6.5745      16.8343      15.7695      26.0000      20.0000      23.3605      23.1532      23.1532      23.3605      12.3115       8.8953      49.7457       0.0000       0.0000       0.0000       0.0000       0.0000      24.6625       0.0000       0.5000     539.4000       0.0000       0.0000
   5082.0000       1.0000      25.0000       6.5361      17.0515      15.7695      26.0000      20.0000      23.9833      23.7319      23.7319      23.9833      11.9980       8.7109      46.9370       0.0000       0.0000       0.0000       0.0000       0.0000      25.0000       0.0000       0.5000     539.4000       0.0000       0.0000
   5083.0000       0.0000      24.5625       6.7233      17.3160      15.7695      26.0000      20.0000      24.7449      24.2015       0.0000       0.0000      11.5751       8.4677       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      24.5625       0.0000       0.5000     539.4000       0.0000       0.0000
   5084.0000       0.0000      22.4625       7.4602      17.5481      15.7695      26.0000      20.0000      24.8192      24.2440       0.0000       0.0000      11.2201       8.2678       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      22.4625       0.0000       0.5000     539.4000       0.0000       0.0000
   5085.0000       0.0000      19.6125       7.7974      17.6951      15.7695      26.0000      20.0000      23.4552      23.0841       0.0000       0.0000      11.1043       8.2038       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      19.6125       0.0000       0.5000     539.4000       0.0000       0.0000
   5086.0000       0.0000      18.4625       7.9577      17.8245      15.7695      26.0000      20.0000      21.7112      21.8628       0.0000       0.0000      10.6640       7.9638       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      18.4625       0.0000       0.5000     539.4000       0.0000       0.0000
   5087.0000       0.0000      17.3625       8.1355      17.9652      15.7695      26.0000      20.0000      20.6721      21.0163       0.0000       0.0000      10.5991       7.9289       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      17.3625       0.0000       0.5000     539.4000       0.0000       0.0000
   5088.0000       0.0000      16.0250       8.1804      18.1041      15.9319      26.0000      20.0000      19.8220      20.2803       0.0000       0.0000      10.8120       8.0437       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      16.0250       0.0000       0.5000     539.4000       0.0000       0.0000
   5089.0000       0.0000      14.8875       8.3321      18.2286      16.4189      26.0000      20.0000      19.6041      19.9398       0.0000       0.0000      10.9649       8.1269       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      14.8875       0.0000       0.5000     539.4000       0.0000       0.0000
   5090.0000       0.0000      14.3000       8.2243      18.3441      16.4189      26.0000      20.0000      19.8056      19.9153       0.0000       0.0000      11.0111       8.1523       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      14.3000       0.0000       0.5000     539.4000       0.0000       0.0000
   5091.0000       0.0000      13.8500       8.1715      18.4660      16.4189      26.0000      20.0000      19.6128      19.7672       0.0000       0.0000      11.0203       8.1573       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      13.8500       0.0000       0.5000     539.4000       0.0000       0.0000
   5092.0000       0.0000      13.7250       8.2902      18.5974      16.4189      26.0000      20.0000      19.4361      19.6614       0.0000       0.0000      11.0389       8.1676       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      13.7250       0.0000       0.5000     539.4000       0.0000       0.0000
   5093.0000       0.0000      13.8875       8.4925      18.7527      16.4189      26.0000      20.0000      19.2924      19.5524       0.0000       0.0000      11.0976       8.1999       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      13.8875       0.0000       0.5000     539.4000       0.0000       0.0000
   5094.0000       0.0000      14.6500       8.9950      18.9205      16.4189      26.0000      20.0000      19.3092      19.5833       0.0000       0.0000      11.2461       8.2823       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      14.6500       0.0000       0.5000     539.4000       0.0000       0.0000
   5095.0000       0.0000      15.9625       9.5541      19.0816      16.4189      26.0000      20.0000      19.6565      19.8460       0.0000       0.0000      11.5161       8.4340       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      15.9625       0.0000       0.5000     539.4000       0.0000       0.0000
   5096.0000       0.0000      18.3750      10.2965      19.2307      16.4189      26.0000      20.0000      20.2698      20.2965       0.0000       0.0000      11.9208       8.6661       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      18.3750       0.0000       0.5000     539.4000       0.0000       0.0000
   5097.0000       1.0000      21.2875      10.4126      19.3826      16.4189      26.0000      20.0000      20.7935      20.9128      20.9128      20.7935      12.1574       8.8041      57.5813       0.0000       0.0000       0.0000       0.0000       0.0000      21.2875       0.0000       0.5000     539.4000       0.0000       0.0000
   5098.0000       1.0000      23.5375       9.7635      19.5441      16.4189      26.0000      20.0000      21.5981      21.6383      21.6383      21.5981      12.5565       9.0423      56.2644       0.0000       0.0000       0.0000       0.0000       0.0000      23.5375       0.0000       0.5000     539.4000       0.0000       0.0000
   5099.0000       1.0000      25.1500       9.6141      19.7184      16.4189      26.0000      20.0000      22.4815      22.4199      22.4199      22.4815      13.0779       9.3615      55.1689       0.0000       0.0000       0.0000       0.0000       0.0000      25.1500       0.0000       0.5000     539.4000       0.0000       0.0000
   5100.0000       1.0000      25.8875       9.4458      19.8943      16.4189      26.0000      20.0000      23.2440      23.0838      23.0838      23.2440      13.4802       9.6147      54.0815       0.0000       0.0000       0.0000       0.0000       0.0000      25.8875       0.0000       0.5000     539.4000       0.0000       0.0000
   5101.0000       1.0000      26.8875       9.8890      20.0664      16.4189      26.0000      20.0000      23.8519      23.5439      23.5439      23.8519      13.7815       9.8083      53.1700       0.0000       0.0000       0.0000       0.0000       0.0000      26.8875       0.0000       0.5000     539.4000       0.0000       0.0000
   5102.0000       1.0000      27.3000       9.6744      20.2216      16.4189      26.0000      20.0000      24.2990      23.9406      23.9406      24.2990      13.9994       9.9507      52.5008       0.0000       0.0000       0.0000       0.0000       0.0000      27.3000       0.0000       0.5000     539.4000       0.0000       0.0000
   5103.0000       1.0000      27.5500       9.0041      20.3627      16.4189      26.0000      20.0000      24.6566      24.2819      24.2819      24.6566      14.2051      10.0867      52.0809       0.0000       0.0000       0.0000       0.0000       0.0000      27.5500       0.0000       0.5000     539.4000       0.0000       0.0000
   5104.0000       1.0000      27.5750       8.5811      20.4928      16.4189      26.0000      20.0000      25.0489      24.6653      24.6653      25.0489      14.2838      10.1392      51.1371       0.0000       0.0000       0.0000       0.0000       0.0000      27.5750       0.0000       0.5000     539.4000       0.0000       0.0000
   5105.0000       1.0000      27.8500       8.9288      20.6243      16.4189      26.0000      20.0000      25.5008      25.0807      25.0807      25.5008      14.2669      10.1279      49.7266       0.0000       0.0000       0.0000       0.0000       0.0000      27.8500       0.0000       0.5000     539.4000       0.0000       0.0000
   5106.0000       1.0000      27.2625       9.2507      20.7349      16.4189      26.0000      20.0000      26.0042      25.5478      25.5478      26.0042      14.2605      10.1236      48.2446       0.0000       0.0000       0.0000       0.0000       0.0000      27.2625       0.0000       0.5000     539.4000       0.0000       0.0000
   5107.0000       0.0000      26.1875       9.3985      20.8102      16.4189      26.0000      20.0000      26.6543      25.9717       0.0000       0.0000      14.1842      10.0728       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.1875       0.0000       0.5000     539.4000       0.0000       0.0000
   5108.0000       0.0000      24.5500       9.6100      20.8845      16.4189      26.0000      20.0000      26.7423      26.0474       0.0000       0.0000      14.0482       9.9827       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      24.5500       0.0000       0.5000     539.4000       0.0000       0.0000
   5109.0000       0.0000      23.6375      10.2006      21.0231      16.4189      26.0000      20.0000      25.7392      25.2845       0.0000       0.0000      14.0423       9.9789       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      23.6375       0.0000       0.5000     539.4000       0.0000       0.0000
   5110.0000       0.0000      22.5125      10.5988      21.1957      16.4189      26.0000      20.0000      24.8874      24.6535       0.0000       0.0000      14.3863      10.2083       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      22.5125       0.0000       0.5000     539.4000       0.0000       0.0000
   5111.0000       0.0000      21.4875      11.0873      21.3641      16.4189      26.0000      20.0000      23.8889      23.9226       0.0000       0.0000      14.7680      10.4679       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      21.4875       0.0000       0.5000     539.4000       0.0000       0.0000
   5112.0000       0.0000      20.9125      11.1306      21.5557      16.7674      26.0000      20.0000      23.1993      23.3909       0.0000       0.0000      15.2288      10.7895       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      20.9125       0.0000       0.5000     539.4000       0.0000       0.0000
   5113.0000       0.0000      19.9375      10.8018      21.7657      17.8127      26.0000      20.0000      22.6589      22.9286       0.0000       0.0000      15.5422      11.0129       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      19.9375       0.0000       0.5000     539.4000       0.0000       0.0000
   5114.0000       0.0000      19.1750      10.7872      21.9712      17.8127      26.0000      20.0000      22.0359      22.4206       0.0000       0.0000      15.4354      10.9362       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      19.1750       0.0000       0.5000     539.4000       0.0000       0.0000
   5115.0000       0.0000      18.8125      10.8184      22.1774      17.8127      26.0000      20.0000      21.5129      21.9899       0.0000       0.0000      15.2851      10.8290       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      18.8125       0.0000       0.5000     539.4000       0.0000       0.0000
   5116.0000       0.0000      18.0750      10.3710      22.3694      17.8127      26.0000      20.0000      21.1075      21.6074       0.0000       0.0000      15.2367      10.7947       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      18.0750       0.0000       0.5000     539.4000       0.0000       0.0000
   5117.0000       0.0000      17.7625      10.2620      22.5380      17.8127      26.0000      20.0000      20.6318      21.2008       0.0000       0.0000      14.9251      10.5765       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      17.7625       0.0000       0.5000     539.4000       0.0000       0.0000
