 	0-1                                                                                                                                                                                                                                                                                                         	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	%                                                                                                                                                                                                                                                                                                           	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	1/h                                                                                                                                                                                                                                                                                                         	m3                                                                                                                                                                                                                                                                                                          	0/1                                                                                                                                                                                                                                                                                                         	0                                                                                                                                                                                                                                                                                                           	
Period	Occupation_A3            	Tamb                     	X_amb                    	Tamb_m24                 	Tamb_g24                 	Tset_cl_A3               	Tset_ht_A3               	Tair_A3                  	Top_A3                   	ATop_A3                  	ATair_A3                 	Tdp_A3                   	X_A3                     	Arh_A3                   	Tsup_al_A3               	Tout_al_A3               	Tsurf_al_A3              	Tsup_mv_A3               	X_mv_A3                  	Tearthd_A3               	Thrc_A3                  	ACR_tot_A3               	Vol_A3                   	SHD_active_A3            	Zero                     	
   8352.0000       1.0000       4.5750       4.8134       2.9137      -1.3206      26.0000      20.0000      22.9155      21.7467      21.7467      22.9155       8.5427       6.8959      39.8024       0.0000       0.0000       0.0000      24.0000       4.8134       4.5750      18.3304       9.9100    2299.7000       0.0000       0.0000
   8353.0000       0.0000       3.1625       4.4570       3.0843      -0.5376      26.0000      20.0000      19.2891      19.2787       0.0000       0.0000       7.5183       6.4269       0.0000       0.0000       0.0000       0.0000       3.1625       4.4570       3.1625      15.2574       0.5000    2299.7000       0.0000       0.0000
   8354.0000       0.0000       1.9875       4.1735       3.1969      -0.5376      26.0000      20.0000      17.6106      17.9634       0.0000       0.0000       6.8075       6.1190       0.0000       0.0000       0.0000       0.0000       1.9875       4.1735       1.9875      13.7048       0.5000    2299.7000       0.0000       0.0000
   8355.0000       0.0000       1.3875       4.0124       3.2631      -0.5376      26.0000      20.0000      16.7669      17.1733       0.0000       0.0000       6.4517       5.9701       0.0000       0.0000       0.0000       0.0000       1.3875       4.0124       1.3875      12.9220       0.5000    2299.7000       0.0000       0.0000
   8356.0000       0.0000       0.8875       3.8999       3.2966      -0.5376      26.0000      20.0000      17.1819      17.1835       0.0000       0.0000       5.9603       5.7696       0.0000       0.0000       0.0000       0.0000       0.8875       3.8999       0.8875      13.1083       0.5000    2299.7000       0.0000       0.0000
   8357.0000       0.0000       0.8750       3.9014       3.3240      -0.5376      26.0000      20.0000      17.4210      17.1920       0.0000       0.0000       5.5286       5.5988       0.0000       0.0000       0.0000       0.0000       0.8750       3.9014       0.8750      13.2845       0.5000    2299.7000       0.0000       0.0000
   8358.0000       0.0000       0.7875       3.8717       3.3392      -0.5376      26.0000      20.0000      17.5799      17.1934       0.0000       0.0000       5.1339       5.4465       0.0000       0.0000       0.0000       0.0000       0.7875       3.8717       0.7875      13.3818       0.5000    2299.7000       0.0000       0.0000
   8359.0000       0.0000       0.6125       3.7930       3.3337      -0.5376      26.0000      20.0000      17.7073      17.1953       0.0000       0.0000       4.7692       5.3093       0.0000       0.0000       0.0000       0.0000       0.6125       3.7930       0.6125      13.4336       0.5000    2299.7000       0.0000       0.0000
   8360.0000       0.0000       0.5125       3.7606       3.3217      -0.5376      26.0000      20.0000      17.8124      17.1960       0.0000       0.0000       4.4155       5.1792       0.0000       0.0000       0.0000       0.0000       0.5125       3.7606       0.5125      13.4874       0.5000    2299.7000       0.0000       0.0000
   8361.0000       0.0000       0.4875       3.7537       3.3141      -0.5376      26.0000      20.0000      17.8591      17.2035       0.0000       0.0000       4.0815       5.0590       0.0000       0.0000       0.0000       0.0000       0.4875       3.7537       0.4875      13.5162       0.5000    2299.7000       0.0000       0.0000
   8362.0000       0.0000       0.3750       3.7183       3.3083      -0.5376      26.0000      20.0000      17.7947      17.2047       0.0000       0.0000       3.7647       4.9473       0.0000       0.0000       0.0000       0.0000       0.3750       3.7183       0.3750      13.4398       0.5000    2299.7000       0.0000       0.0000
   8363.0000       0.0000       0.1250       3.6128       3.2779      -0.5376      26.0000      20.0000      17.7370      17.2023       0.0000       0.0000       3.4513       4.8391       0.0000       0.0000       0.0000       0.0000       0.1250       3.6128       0.1250      13.3340       0.5000    2299.7000       0.0000       0.0000
   8364.0000       0.0000       0.0250       3.5152       3.2091      -0.5376      26.0000      20.0000      17.7337      17.1980       0.0000       0.0000       3.1438       4.7350       0.0000       0.0000       0.0000       0.0000       0.0250       3.5152       0.0250      13.3065       0.5000    2299.7000       0.0000       0.0000
   8365.0000       0.0000       0.1000       3.4628       3.1059      -0.5376      26.0000      20.0000      17.7379      17.1992       0.0000       0.0000       2.8395       4.6340       0.0000       0.0000       0.0000       0.0000       0.1000       3.4628       0.1000      13.3284       0.5000    2299.7000       0.0000       0.0000
   8366.0000       0.0000       0.1875       3.4417       2.9160      -0.5376      26.0000      20.0000      17.7600      17.1988       0.0000       0.0000       2.5471       4.5389       0.0000       0.0000       0.0000       0.0000       0.1875       3.4417       0.1875      13.3669       0.5000    2299.7000       0.0000       0.0000
   8367.0000       0.0000       0.2000       3.4064       2.6684      -0.5376      26.0000      20.0000      17.8074      17.1960       0.0000       0.0000       2.2662       4.4491       0.0000       0.0000       0.0000       0.0000       0.2000       3.4064       0.2000      13.4055       0.5000    2299.7000       0.0000       0.0000
   8368.0000       0.0000       0.2000       3.3679       2.4148      -0.5376      26.0000      20.0000      17.9070      17.1929       0.0000       0.0000       1.9929       4.3634       0.0000       0.0000       0.0000       0.0000       0.2000       3.3679       0.2000      13.4802       0.5000    2299.7000       0.0000       0.0000
   8369.0000       0.0000       0.1875       3.3312       2.1752      -0.5376      26.0000      20.0000      18.0569      17.1924       0.0000       0.0000       1.7301       4.2824       0.0000       0.0000       0.0000       0.0000       0.1875       3.3312       0.1875      13.5896       0.5000    2299.7000       0.0000       0.0000
   8370.0000       0.0000       0.1250       3.3113       1.9331      -0.5376      26.0000      20.0000      18.1764      17.1960       0.0000       0.0000       1.4898       4.2095       0.0000       0.0000       0.0000       0.0000       0.1250       3.3113       0.1250      13.6635       0.5000    2299.7000       0.0000       0.0000
   8371.0000       0.0000       0.1875       3.3264       1.6867      -0.5376      26.0000      20.0000      18.2644      17.1976       0.0000       0.0000       1.2708       4.1440       0.0000       0.0000       0.0000       0.0000       0.1875       3.3264       0.1875      13.7452       0.5000    2299.7000       0.0000       0.0000
   8372.0000       0.0000       0.1750       3.3186       1.4476      -0.5376      26.0000      20.0000      18.3251      17.1983       0.0000       0.0000       1.0663       4.0838       0.0000       0.0000       0.0000       0.0000       0.1750       3.3186       0.1750      13.7876       0.5000    2299.7000       0.0000       0.0000
   8373.0000       0.0000       0.0250       3.2540       1.2133      -0.5376      26.0000      20.0000      18.3704      17.1984       0.0000       0.0000       0.8716       4.0272       0.0000       0.0000       0.0000       0.0000       0.0250       3.2540       0.0250      13.7840       0.5000    2299.7000       0.0000       0.0000
   8374.0000       0.0000      -0.0125       3.2445       0.9928      -0.5376      26.0000      20.0000      18.4052      17.1987       0.0000       0.0000       0.6824       3.9728       0.0000       0.0000       0.0000       0.0000      -0.0125       3.2445      -0.0125      13.8007       0.5000    2299.7000       0.0000       0.0000
   8375.0000       0.0000      -0.1000       3.2538       0.7873      -0.5376      26.0000      20.0000      18.4355      17.1991       0.0000       0.0000       0.5111       3.9242       0.0000       0.0000       0.0000       0.0000      -0.1000       3.2538      -0.1000      13.8016       0.5000    2299.7000       0.0000       0.0000
   8376.0000       0.0000      -0.4375       3.2058       0.5817      -0.4596      26.0000      20.0000      18.4640      17.1977       0.0000       0.0000       0.3456       3.8778       0.0000       0.0000       0.0000       0.0000      -0.4375       3.2058      -0.4375      13.7155       0.5000    2299.7000       0.0000       0.0000
   8377.0000       0.0000      -1.8750       2.9039       0.3690      -0.2258      26.0000      20.0000      18.5176      17.1975       0.0000       0.0000       0.1108       3.8128       0.0000       0.0000       0.0000       0.0000      -1.8750       2.9039      -1.8750      12.6426       0.5000    2299.7000       0.0000       0.0000
   8378.0000       0.0000      -1.7625       2.9966       0.1924      -0.2258      26.0000      20.0000      18.5511      17.1989       0.0000       0.0000      -0.0695       3.7518       0.0000       0.0000       0.0000       0.0000      -1.7625       2.9966      -1.7625      12.7886       0.5000    2299.7000       0.0000       0.0000
   8379.0000       0.0000      -2.1000       2.9646       0.0435      -0.2258      26.0000      20.0000      18.5843      17.1983       0.0000       0.0000      -0.2291       3.7024       0.0000       0.0000       0.0000       0.0000      -2.1000       2.9646      -2.1000      12.4843       0.5000    2299.7000       0.0000       0.0000
   8380.0000       0.0000      -1.5750       3.0773      -0.0744      -0.2258      26.0000      20.0000      18.6014      17.2008       0.0000       0.0000      -0.3696       3.6594       0.0000       0.0000       0.0000       0.0000      -1.5750       3.0773      -1.5750      13.0264       0.5000    2299.7000       0.0000       0.0000
   8381.0000       0.0000      -1.9375       2.9573      -0.1826      -0.2258      26.0000      20.0000      18.6192      17.1981       0.0000       0.0000      -0.5147       3.6154       0.0000       0.0000       0.0000       0.0000      -1.9375       2.9573      -1.9375      12.6817       0.5000    2299.7000       0.0000       0.0000
   8382.0000       0.0000      -2.5625       2.8055      -0.3156      -0.2258      26.0000      20.0000      18.6485      17.1981       0.0000       0.0000      -0.6901       3.5630       0.0000       0.0000       0.0000       0.0000      -2.5625       2.8055      -2.5625      12.0860       0.5000    2299.7000       0.0000       0.0000
   8383.0000       0.0000      -2.4750       2.8455      -0.4491      -0.2258      26.0000      20.0000      18.6702      17.1997       0.0000       0.0000      -0.8593       3.5130       0.0000       0.0000       0.0000       0.0000      -2.4750       2.8455      -2.4750      12.1952       0.5000    2299.7000       0.0000       0.0000
   8384.0000       0.0000      -2.6625       2.7744      -0.5792      -0.2258      26.0000      20.0000      18.6904      17.1990       0.0000       0.0000      -1.0248       3.4648       0.0000       0.0000       0.0000       0.0000      -2.6625       2.7744      -2.6625      12.0279       0.5000    2299.7000       0.0000       0.0000
   8385.0000       0.0000      -2.4625       2.7561      -0.7092      -0.2258      26.0000      20.0000      18.6379      17.2079       0.0000       0.0000      -1.1993       3.4147       0.0000       0.0000       0.0000       0.0000      -2.4625       2.7561      -2.4625      12.1754       0.5000    2299.7000       0.0000       0.0000
   8386.0000       0.0000      -0.9125       2.9975      -0.7910      -0.2258      26.0000      20.0000      18.4980      17.2084       0.0000       0.0000      -1.3349       3.3761       0.0000       0.0000       0.0000       0.0000      -0.9125       2.9975      -0.9125      13.4835       0.5000    2299.7000       0.0000       0.0000
   8387.0000       0.0000       0.3000       3.0805      -0.8064      -0.2258      26.0000      20.0000      18.3720      17.2049       0.0000       0.0000      -1.4163       3.3532       0.0000       0.0000       0.0000       0.0000       0.3000       3.0805       0.3000      13.8540       0.5000    2299.7000       0.0000       0.0000
   8388.0000       0.0000       1.8125       3.1903      -0.7553      -0.2258      26.0000      20.0000      18.2430      17.2056       0.0000       0.0000      -1.4671       3.3389       0.0000       0.0000       0.0000       0.0000       1.8125       3.1903       1.8125      14.1354       0.5000    2299.7000       0.0000       0.0000
   8389.0000       0.0000       2.2375       3.1227      -0.6681      -0.2258      26.0000      20.0000      18.1352      17.2042       0.0000       0.0000      -1.5159       3.3253       0.0000       0.0000       0.0000       0.0000       2.2375       3.1227       2.2375      14.1608       0.5000    2299.7000       0.0000       0.0000
   8390.0000       0.0000       2.1500       3.0922      -0.5836      -0.2258      26.0000      20.0000      18.0911      17.2000       0.0000       0.0000      -1.5785       3.3079       0.0000       0.0000       0.0000       0.0000       2.1500       3.0922       2.1500      14.1058       0.5000    2299.7000       0.0000       0.0000
   8391.0000       0.0000       2.3000       3.1928      -0.4991      -0.2258      26.0000      20.0000      18.0839      17.1975       0.0000       0.0000      -1.6191       3.2966       0.0000       0.0000       0.0000       0.0000       2.3000       3.1928       2.3000      14.1380       0.5000    2299.7000       0.0000       0.0000
   8392.0000       0.0000       2.4375       3.2525      -0.4072      -0.2258      26.0000      20.0000      18.1495      17.1939       0.0000       0.0000      -1.6348       3.2923       0.0000       0.0000       0.0000       0.0000       2.4375       3.2525       2.4375      14.2215       0.5000    2299.7000       0.0000       0.0000
   8393.0000       0.0000       2.1875       3.3221      -0.3193      -0.2258      26.0000      20.0000      18.2677      17.1935       0.0000       0.0000      -1.6336       3.2926       0.0000       0.0000       0.0000       0.0000       2.1875       3.3221       2.1875      14.2477       0.5000    2299.7000       0.0000       0.0000
   8394.0000       0.0000       1.8500       3.4376      -0.2435      -0.2258      26.0000      20.0000      18.3669      17.1968       0.0000       0.0000      -1.6056       3.3004       0.0000       0.0000       0.0000       0.0000       1.8500       3.4376       1.8500      14.2376       0.5000    2299.7000       0.0000       0.0000
   8395.0000       0.0000       1.7375       3.5497      -0.1758      -0.2258      26.0000      20.0000      18.4348      17.1984       0.0000       0.0000      -1.5472       3.3166       0.0000       0.0000       0.0000       0.0000       1.7375       3.5497       1.7375      14.2605       0.5000    2299.7000       0.0000       0.0000
   8396.0000       0.0000       1.4000       3.5904      -0.1207      -0.2258      26.0000      20.0000      18.4802      17.1989       0.0000       0.0000      -1.4819       3.3348       0.0000       0.0000       0.0000       0.0000       1.4000       3.5904       1.4000      14.2102       0.5000    2299.7000       0.0000       0.0000
   8397.0000       0.0000       1.5750       3.7478      -0.0622      -0.2258      26.0000      20.0000      18.5023      17.2005       0.0000       0.0000      -1.3958       3.3589       0.0000       0.0000       0.0000       0.0000       1.5750       3.7478       1.5750      14.2705       0.5000    2299.7000       0.0000       0.0000
   8398.0000       0.0000       1.7125       3.7958       0.0073      -0.2258      26.0000      20.0000      18.5102      17.1998       0.0000       0.0000      -1.3022       3.3853       0.0000       0.0000       0.0000       0.0000       1.7125       3.7958       1.7125      14.3108       0.5000    2299.7000       0.0000       0.0000
   8399.0000       0.0000       1.8500       3.8010       0.0854      -0.2258      26.0000      20.0000      18.5125      17.1997       0.0000       0.0000      -1.2177       3.4094       0.0000       0.0000       0.0000       0.0000       1.8500       3.8010       1.8500      14.3469       0.5000    2299.7000       0.0000       0.0000
   8400.0000       0.0000       1.7500       3.7684       0.1697      -0.1859      26.0000      20.0000      18.5158      17.1993       0.0000       0.0000      -1.1433       3.4307       0.0000       0.0000       0.0000       0.0000       1.7500       3.7684       1.7500      14.3244       0.5000    2299.7000       0.0000       0.0000
   8401.0000       0.0000       1.8125       3.7908       0.3015      -0.0659      26.0000      20.0000      18.5173      17.1997       0.0000       0.0000      -1.0713       3.4514       0.0000       0.0000       0.0000       0.0000       1.8125       3.7908       1.8125      14.3411       0.5000    2299.7000       0.0000       0.0000
   8402.0000       0.0000       1.4625       3.7332       0.4456      -0.0659      26.0000      20.0000      18.5231      17.1982       0.0000       0.0000      -1.0115       3.4687       0.0000       0.0000       0.0000       0.0000       1.4625       3.7332       1.4625      14.2579       0.5000    2299.7000       0.0000       0.0000
   8403.0000       0.0000       1.4000       3.7532       0.5868      -0.0659      26.0000      20.0000      18.5303      17.1992       0.0000       0.0000      -0.9562       3.4847       0.0000       0.0000       0.0000       0.0000       1.4000       3.7532       1.4000      14.2477       0.5000    2299.7000       0.0000       0.0000
   8404.0000       0.0000       1.3750       3.7569       0.7189      -0.0659      26.0000      20.0000      18.5345      17.1992       0.0000       0.0000      -0.9018       3.5006       0.0000       0.0000       0.0000       0.0000       1.3750       3.7569       1.3750      14.2446       0.5000    2299.7000       0.0000       0.0000
   8405.0000       0.0000       1.2250       3.7526       0.8446      -0.0659      26.0000      20.0000      18.5396      17.1990       0.0000       0.0000      -0.8518       3.5152       0.0000       0.0000       0.0000       0.0000       1.2250       3.7526       1.2250      14.2109       0.5000    2299.7000       0.0000       0.0000
   8406.0000       0.0000       1.1875       3.7838       0.9928      -0.0659      26.0000      20.0000      18.5439      17.1994       0.0000       0.0000      -0.8006       3.5303       0.0000       0.0000       0.0000       0.0000       1.1875       3.7838       1.1875      14.2048       0.5000    2299.7000       0.0000       0.0000
   8407.0000       0.0000       1.0875       3.7925       1.1453      -0.0659      26.0000      20.0000      18.5477      17.1991       0.0000       0.0000      -0.7486       3.5456       0.0000       0.0000       0.0000       0.0000       1.0875       3.7925       1.0875      14.1827       0.5000    2299.7000       0.0000       0.0000
   8408.0000       0.0000       0.9875       3.7702       1.2946      -0.0659      26.0000      20.0000      18.5530      17.1995       0.0000       0.0000      -0.7044       3.5587       0.0000       0.0000       0.0000       0.0000       0.9875       3.7702       0.9875      14.1616       0.5000    2299.7000       0.0000       0.0000
   8409.0000       1.0000       1.3875       3.8705       1.4545      -0.0659      26.0000      20.0000      22.5313      19.9532      19.9532      22.5313       0.1448       3.8176      22.6416       0.0000       0.0000       0.0000      24.0000       4.0000       1.3875      17.2454       1.5995    2299.7000       0.0000       0.0000
   8410.0000       1.0000       1.9875       3.9540       1.5895      -0.0659      26.0000      20.0000      22.4427      20.2291      20.2291      22.4427       1.0445       4.0778      24.2932       0.0000       0.0000       0.0000      24.0000       4.0122       1.9875      17.3289       1.5995    2299.7000       0.0000       0.0000
   8411.0000       1.0000       3.5250       4.2233       1.7185      -0.0659      26.0000      20.0000      22.0190      20.2172      20.2172      22.0190       1.8380       4.3159      26.3733       0.0000       0.0000       0.0000      24.0000       4.2233       3.5250      17.3955       1.5995    2299.7000       0.0000       0.0000
   8412.0000       1.0000       4.2750       4.2084       1.8332      -0.0659      26.0000      20.0000      21.7716      20.2103      20.2103      21.7716       2.5009       4.5242      28.0567       0.0000       0.0000       0.0000      24.0000       4.2084       4.2750      17.3974       1.5995    2299.7000       0.0000       0.0000
   8413.0000       1.0000       5.2375       4.2757       1.9464      -0.0659      26.0000      20.0000      21.5914      20.2075      20.2075      21.5914       3.0331       4.6982      29.4503       0.0000       0.0000       0.0000      24.0000       4.2757       5.2375      17.5029       1.5995    2299.7000       0.0000       0.0000
   8414.0000       1.0000       5.8500       4.2470       2.0909      -0.0659      26.0000      20.0000      21.4490      20.2057      20.2057      21.4490       3.4653       4.8439      30.6223       0.0000       0.0000       0.0000      24.0000       4.2470       5.8500      17.5493       1.5995    2299.7000       0.0000       0.0000
   8415.0000       1.0000       6.0500       4.1827       2.2483      -0.0659      26.0000      20.0000      21.3431      20.2025      20.2025      21.3431       3.7908       4.9564      31.5315       0.0000       0.0000       0.0000      24.0000       4.1827       6.0500      17.5198       1.5995    2299.7000       0.0000       0.0000
   8416.0000       1.0000       5.7125       4.0362       2.3945      -0.0659      26.0000      20.0000      21.2811      20.2089      20.2089      21.2811       4.0102       5.0336      32.1405       0.0000       0.0000       0.0000      24.0000       4.0569       5.7125      17.3889       1.5995    2299.7000       0.0000       0.0000
   8417.0000       1.0000       4.3000       3.7005       2.5008      -0.0659      26.0000      20.0000      21.1400      20.1983      20.1983      21.1400       4.1145       5.0706      32.6564       0.0000       0.0000       0.0000      24.0000       4.0000       4.3000      16.9300       1.5995    2299.7000       0.0000       0.0000
   8418.0000       1.0000       3.2625       3.5395       2.5703      -0.0659      26.0000      20.0000      21.1310      20.1969      20.1969      21.1310       4.1525       5.0842      32.7613       0.0000       0.0000       0.0000      24.0000       4.0000       3.2625      16.6639       1.5995    2299.7000       0.0000       0.0000
   8419.0000       0.0000       2.2750       3.4548       2.6044      -0.0659      26.0000      20.0000      18.4172      18.2610       0.0000       0.0000       3.7330       4.9367       0.0000       0.0000       0.0000       0.0000       2.2750       3.4548       2.2750      14.3816       0.5000    2299.7000       0.0000       0.0000
   8420.0000       0.0000       2.1125       3.5197       2.6320      -0.0659      26.0000      20.0000      17.0794      17.1598       0.0000       0.0000       3.1627       4.7414       0.0000       0.0000       0.0000       0.0000       2.1125       3.5197       2.1125      13.3377       0.5000    2299.7000       0.0000       0.0000
   8421.0000       0.0000       1.2125       3.4126       2.6343      -0.0659      26.0000      20.0000      17.5745      17.1841       0.0000       0.0000       2.7918       4.6185       0.0000       0.0000       0.0000       0.0000       1.2125       3.4126       1.2125      13.4840       0.5000    2299.7000       0.0000       0.0000
   8422.0000       0.0000       1.2875       3.5145       2.6161      -0.0659      26.0000      20.0000      17.7899      17.1941       0.0000       0.0000       2.4691       4.5138       0.0000       0.0000       0.0000       0.0000       1.2875       3.5145       1.2875      13.6643       0.5000    2299.7000       0.0000       0.0000
   8423.0000       0.0000       0.8875       3.4597       2.5856      -0.0659      26.0000      20.0000      17.9191      17.1961       0.0000       0.0000       2.1975       4.4274       0.0000       0.0000       0.0000       0.0000       0.8875       3.4597       0.8875      13.6612       0.5000    2299.7000       0.0000       0.0000
   8424.0000       0.0000       0.3625       3.3594       2.5338       0.1368      26.0000      20.0000      18.0164      17.1965       0.0000       0.0000       1.9191       4.3405       0.0000       0.0000       0.0000       0.0000       0.3625       3.3594       0.3625      13.6029       0.5000    2299.7000       0.0000       0.0000
   8425.0000       0.0000       0.1500       3.2886       2.4681       0.7450      26.0000      20.0000      18.0947      17.1970       0.0000       0.0000       1.6367       4.2539       0.0000       0.0000       0.0000       0.0000       0.1500       3.2886       0.1500      13.6086       0.5000    2299.7000       0.0000       0.0000
   8426.0000       0.0000      -0.3500       3.2008       2.3959       0.7450      26.0000      20.0000      18.1667      17.1963       0.0000       0.0000       1.3650       4.1721       0.0000       0.0000       0.0000       0.0000      -0.3500       3.2008      -0.3500      13.5375       0.5000    2299.7000       0.0000       0.0000
   8427.0000       0.0000      -0.8375       3.1624       2.3061       0.7450      26.0000      20.0000      18.2379      17.1981       0.0000       0.0000       1.1080       4.0960       0.0000       0.0000       0.0000       0.0000      -0.8375       3.1624      -0.8375      13.3436       0.5000    2299.7000       0.0000       0.0000
   8428.0000       0.0000       0.3375       3.3389       2.2451       0.7450      26.0000      20.0000      18.2685      17.1991       0.0000       0.0000       0.8925       4.0332       0.0000       0.0000       0.0000       0.0000       0.3375       3.3389       0.3375      13.7857       0.5000    2299.7000       0.0000       0.0000
   8429.0000       0.0000      -0.7125       3.0128       2.1820       0.7450      26.0000      20.0000      18.3225      17.1973       0.0000       0.0000       0.6344       3.9592       0.0000       0.0000       0.0000       0.0000      -0.7125       3.0128      -0.7125      13.4991       0.5000    2299.7000       0.0000       0.0000
   8430.0000       0.0000      -1.1625       3.0044       2.0891       0.7450      26.0000      20.0000      18.3720      17.1974       0.0000       0.0000       0.3686       3.8842       0.0000       0.0000       0.0000       0.0000      -1.1625       3.0044      -1.1625      13.2095       0.5000    2299.7000       0.0000       0.0000
   8431.0000       0.0000      -1.6750       2.9526       1.9793       0.7450      26.0000      20.0000      18.4241      17.1977       0.0000       0.0000       0.1293       3.8179       0.0000       0.0000       0.0000       0.0000      -1.6750       2.9526      -1.6750      12.7491       0.5000    2299.7000       0.0000       0.0000
   8432.0000       0.0000      -1.4000       3.0810       1.8720       0.7450      26.0000      20.0000      18.4619      17.1997       0.0000       0.0000      -0.0327       3.7633       0.0000       0.0000       0.0000       0.0000      -1.4000       3.0810      -1.4000      13.0619       0.5000    2299.7000       0.0000       0.0000
   8433.0000       1.0000      -0.2625       3.3703       1.7896       0.7450      26.0000      20.0000      22.4500      19.9536      19.9536      22.4500       0.6097       3.9528      23.5590       0.0000       0.0000       0.0000      24.0000       4.0000      -0.2625      16.7719       1.5995    2299.7000       0.0000       0.0000
   8434.0000       1.0000       1.6250       3.6916       1.7571       0.7450      26.0000      20.0000      22.3514      20.2300      20.2300      22.3514       1.3412       4.1652      24.9486       0.0000       0.0000       0.0000      24.0000       4.0000       1.6250      17.1698       1.5995    2299.7000       0.0000       0.0000
   8435.0000       1.0000       2.5500       3.7285       1.7292       0.7450      26.0000      20.0000      21.9376      20.2156      20.2156      21.9376       1.9222       4.3416      26.6609       0.0000       0.0000       0.0000      24.0000       4.0000       2.5500      17.0907       1.5995    2299.7000       0.0000       0.0000
   8436.0000       1.0000       3.1250       3.7427       1.6817       0.7450      26.0000      20.0000      21.6901      20.2109      20.2109      21.6901       2.3885       4.4881      27.9732       0.0000       0.0000       0.0000      24.0000       4.0000       3.1250      17.0488       1.5995    2299.7000       0.0000       0.0000
   8437.0000       1.0000       4.1750       3.9747       1.6375       0.7450      26.0000      20.0000      21.5119      20.2074      20.2074      21.5119       2.7958       4.6198      29.1035       0.0000       0.0000       0.0000      24.0000       4.0044       4.1750      17.1776       1.5995    2299.7000       0.0000       0.0000
   8438.0000       1.0000       4.1375       3.9512       1.5760       0.7450      26.0000      20.0000      21.3847      20.2043      20.2043      21.3847       3.1431       4.7348      30.0556       0.0000       0.0000       0.0000      24.0000       4.0000       4.1375      17.0729       1.5995    2299.7000       0.0000       0.0000
   8439.0000       1.0000       4.6000       4.0361       1.5097       0.7450      26.0000      20.0000      21.2910      20.2019      20.2019      21.2910       3.4449       4.8369      30.8756       0.0000       0.0000       0.0000      24.0000       4.0361       4.6000      17.1182       1.5995    2299.7000       0.0000       0.0000
   8440.0000       1.0000       4.4875       3.9781       1.4548       0.7450      26.0000      20.0000      21.2477      20.2078      20.2078      21.2477       3.6916       4.9218      31.4971       0.0000       0.0000       0.0000      24.0000       4.0034       4.4875      17.0576       1.5995    2299.7000       0.0000       0.0000
   8441.0000       1.0000       3.5625       3.8725       1.4173       0.7450      26.0000      20.0000      21.1156      20.1988      20.1988      21.1156       3.8714       4.9846      32.1549       0.0000       0.0000       0.0000      24.0000       4.0000       3.5625      16.7273       1.5995    2299.7000       0.0000       0.0000
   8442.0000       1.0000       2.4875       3.8706       1.3844       0.7450      26.0000      20.0000      21.1115      20.1971      20.1971      21.1115       3.9911       5.0268      32.4332       0.0000       0.0000       0.0000      24.0000       4.0000       2.4875      16.4555       1.5995    2299.7000       0.0000       0.0000
   8443.0000       0.0000       2.4625       4.0854       1.3771       0.7450      26.0000      20.0000      18.4199      18.2958       0.0000       0.0000       3.7332       4.9364       0.0000       0.0000       0.0000       0.0000       2.4625       4.0854       2.4625      14.4305       0.5000    2299.7000       0.0000       0.0000
   8444.0000       0.0000       2.4125       4.1725       1.3880       0.7450      26.0000      20.0000      17.0215      17.1588       0.0000       0.0000       3.3855       4.8166       0.0000       0.0000       0.0000       0.0000       2.4125       4.1725       2.4125      13.3693       0.5000    2299.7000       0.0000       0.0000
   8445.0000       0.0000       2.4250       4.2329       1.4241       0.7450      26.0000      20.0000      17.5120      17.1849       0.0000       0.0000       3.2048       4.7554       0.0000       0.0000       0.0000       0.0000       2.4250       4.2329       2.4250      13.7402       0.5000    2299.7000       0.0000       0.0000
   8446.0000       0.0000       2.5750       4.3530       1.4778       0.7450      26.0000      20.0000      17.7182      17.1945       0.0000       0.0000       3.0737       4.7115       0.0000       0.0000       0.0000       0.0000       2.5750       4.3530       2.5750      13.9324       0.5000    2299.7000       0.0000       0.0000
   8447.0000       0.0000       2.6000       4.3780       1.5412       0.7450      26.0000      20.0000      17.8352      17.1969       0.0000       0.0000       2.9869       4.6826       0.0000       0.0000       0.0000       0.0000       2.6000       4.3780       2.6000      14.0264       0.5000    2299.7000       0.0000       0.0000
   8448.0000       0.0000       2.6250       4.4203       1.6272       0.8503      26.0000      20.0000      17.9161      17.1973       0.0000       0.0000       2.9149       4.6588       0.0000       0.0000       0.0000       0.0000       2.6250       4.4203       2.6250      14.0933       0.5000    2299.7000       0.0000       0.0000
